ID,Unnamed: 0,Query,Description
756916,756916,Java Developer,"<SPAN><FONT size=3> \r<P><SPAN><EM>Advance America Cash Advance centers has an exciting opportunity for a Java Developer who will be responsible for the design and development of software enhancements, extensions and defect corrections as well as the integration of new features and products into our corporate web applications. Individual will work in an Agile development environment where core applications were recently ported from WebLogic/Java 1.4 to JBoss/Java 1.6. Applicant must have the ability to rapidly assimilate new technologies and be able to communicate effectively with various teams.  <SPAN style=""TEXT-DECORATION: underline"">This is a full time and direct hire role in Spartanburg, SC </SPAN> <BR>\r<BR>\r</EM><B><SPAN style=""TEXT-DECORATION: underline"">JOB RESPONSIBILITIES –</SPAN></B> </SPAN></P>\r<UL type=disc>\r    <LI style=""MARGIN: 0in 0in 10pt""><SPAN>Write software that provides new or modifies existing business functionality by incorporating all aspects of the J2EE architecture. </SPAN>\r    <LI style=""MARGIN: 0in 0in 10pt""><SPAN>Write PL/SQL procedures and functions against Oracle database for data support and security to web applications.</SPAN>\r    <LI style=""MARGIN: 0in 0in 10pt""><SPAN>Working with Service Oriented Architecture (SOA) systems and concepts, and enabling technologies.</SPAN>\r    <LI style=""MARGIN: 0in 0in 10pt""><SPAN>Refractor web pages to comply with defined conventions to improve usability and overall presentation efficiency. </SPAN>\r    <LI style=""MARGIN: 0in 0in 10pt""><SPAN>Develop test procedures at a unit and integration level to ensure compliance with Advance America standards and development practices. </SPAN>\r    <LI style=""MARGIN: 0in 0in 10pt""><SPAN>Provide 2<SUP>nd</SUP>and 3<SUP>rd</SUP>level production support to respond to issues/problems. </SPAN>\r    <LI style=""MARGIN: 0in 0in 10pt""><SPAN>Perform ongoing maintenance to codebase and associated management tools. </SPAN>\r    <LI style=""MARGIN: 0in 0in 10pt""><SPAN>Generates and reviews documentation and provides written and oral feedback on system requirements, code level reviews and design, system design documents, critical design review, integration, testing and other key development activities. </SPAN>\r    <LI style=""MARGIN: 0in 0in 10pt""><SPAN>Participate in cross functional requirements and design sessions that drive requirements traceability and accurate estimates for the overall development effort. </SPAN>\r    <LI style=""MARGIN: 0in 0in 10pt""><SPAN style=""LINE-HEIGHT: 115%"">Apply Agile development methodologies for complex, state-of-the-art modules.</SPAN> </LI>\r</UL>\r</FONT></SPAN>"
757364,757364,Java Developer,"<span style=""text-decoration: underline""><strong>Java Developer Job Description<br>\r<br>\r</strong></span>This opportunity is for a large <strong>financial firm</strong> looking for a <strong>contract to perm</strong> <span style=""text-decoration: underline""><strong>Java Developer</strong></span>. <br>\r<br>\r<ul>\r    <li>fefefefer</li>\r    <li>efefefefe</li>\r    <li>dqererfef</li>\r</ul>"
760031,760031,Java Developer,"<strong>&nbsp;</strong><span><strong>Department Overview<br>\r</strong></span><span><br>\rSystems Resources supports all corporate business areas by utilizing the latest hardware, software and technology solutions to provide well designed, cost effective, quality applications in support of corporate objectives and operations.&nbsp; The infrastructure includes mainframe and server-based platforms that require secured internal and remote access.&nbsp; Systems are developed in various computer languages for client/server, mainframe, intranet and Internet applications.&nbsp; In order to support an IT environment of this magnitude, sophisticated tools and technology are used, with an emphasis on quality assurance, scalability, portability, high availability and timely response.</span> <br>\r<br>\r<span><strong>General Responsibilities</strong></span>\r<div><span><br>\rThe incumbent analyzes, designs, develops, documents, and implements new software applications and maintenance of existing applications in order to provide information technology solutions for the corporation.&nbsp; The applicant will being working closely with the lead java developer in the unit to develop and maintain intranet web applications.</span></div>"
760620,760620,Java Developer,"<b>Responsibilities:</b> Our client is currently seeking a JAVA/J2EE Developer for a contract to hire opportunity.\r\n\r\nResponsibilities:\r\n<ul><li>Develop customer facing software features/products for the Oil & Publications product lines</li>\r\n<li>Publish clear & comprehensive technical documentation</li>\r\n<li>Provide guidance to QA and customer service team members who will write end user documentation</li>\r\n<li>Write ETL scripts to support the Oil & Publications product lines</li>\r\n<li>Provide insight & leadership regarding the design of stable, supportable & user friendly software</li>\r\n<li>Provide accurate effort estimates for development tasks & communicate any threats to estimated timelines as they become apparent</li>\r\n</ul>\r\n\r\nKforce (Nasdaq:KFRC) is a professional staffing and solutions firm providing flexible and permanent staffing solutions in the skill areas of technology, finance & accounting, clinical research and healthcare. Backed by approximately our associates and consultants on assignment, Kforce is committed to ""Great People = Great Results"" for our valued clients and candidates. Kforce operates with 65 offices located throughout the United States and two offices in the Philippines.\r\n\r\nJob Ref#: 2312~EQG~1149245T1~99"
760708,760708,Java Developer,"<b>Responsibilities:</b> Within our Columbus, Ohio client's Treasury and Security Services and Business Intelligence MIS Group is looking for individuals with a strong background in Java and J2EE technologies for the web based applications development. The candidate should be able to work as a team member in geographically dispersed environment; should be self motivated and able to work well independently as well in a team with taking-up responsibility for your own deliverables. This Developer should adhere to coding standards and participate in code reviews.\r\n\r\nKforce (Nasdaq:KFRC) is a professional staffing and solutions firm providing flexible and permanent staffing solutions in the skill areas of technology, finance & accounting, clinical research and healthcare. Backed by approximately our associates and consultants on assignment, Kforce is committed to ""Great People = Great Results"" for our valued clients and candidates. Kforce operates with 65 offices located throughout the United States and two offices in the Philippines.\r\n\r\nJob Ref#: 2312~EQG~1155206T1~99"
760946,760946,Java Developer,"<b>Responsibilities:</b> Our client is currently seeking a Java / HTML Web Programmer. This position generally analyzes, designs, implements and supports web-related applications support of the company's internet/intranet strategy. This person also maintains e-commerce or business-related applications.\r\n\r\n<ul><li>M*</li>\r\n</ul>\r\n\r\nKforce (Nasdaq:KFRC) is a professional staffing and solutions firm providing flexible and permanent staffing solutions in the skill areas of technology, finance & accounting, clinical research and healthcare. Backed by approximately our associates and consultants on assignment, Kforce is committed to ""Great People = Great Results"" for our valued clients and candidates. Kforce operates with 65 offices located throughout the United States and two offices in the Philippines.\r\n\r\nJob Ref#: 2312~EQG~1158910T1~99"
762754,762754,Java Developer,"<p><span>We are an international recruiting and search firm (<a href=""http://www.franklincareers.com/""><span>www.franklincareers.com</span></a>).<br>\r<br>\rOur client has asked us to help them find a</span><span> seasoned Senior Software Engineer with server-side Java expertise. The Software Engineer will be a key member of their Java / J2EE web 2.0 core product development team, with a good understanding of, and practical production experience with web based enterprise application development. </span></p>\r<p><span>&nbsp;</span></p>\r<p><span>We are seeking a software engineer who is passionate about Java , has a great attitude and wants the opportunity to create a market changing product!</span></p>\r<p><span>&nbsp;<br>\rResponsibilities will include:<br>\r<br>\r</p>\r<ul>\r    <li>Primarily responsible for Java server-side development including new feature development and upgrades </li>\r    <li>Scalable robust J2EE components and subsystems over MySQL </li>\r    <li>Influence and lead project and technical direction of the product </li>\r    <li>Responsible for definition, design and development of new features and services that will be integrated into our existing architecture </li>\r    <li>The Software Engineer will work directly with product management and sales to design and develop new product features</li>\r</ul>\r</span>"
763892,763892,Java Developer,"<b>Job Classification: </b>Contract\r\n\r\nLong term contract in San Francisco. If you are qualified and interested please send an updated resume to kevin.aveson@modis.com or call me at 415-228-4268. Thanks. \n\n7+ years demonstrated coding experience with Java 1.6, J2EE, Spring Framework (Spring DAO/ JDBC, JMS, Web services, MVC), Web services (SOAP or REST), JMS, JAXB, & Apache Open Source 3+ years experience with Front-end technologies like JavaScript , CSS3, jQuery framework, jQuery UI , JSP , HTML5 Should have good design skills and having used Enterprise Architect or Rational Rose Should have good familiarity with Eclipse IDE, Web Logic, Apache Ant, Maven, SVN, Oracle, etc"
766015,766015,Java Developer,"<p><strong><span>Genesis10 is actively seeking a Java Developer 8 month contract role with a retail company located in Minneapolis, MN. <br />\r</span></strong><span><br />\r</span><strong><span>Job Description:</span></strong></p>\r<ul>\r    <li><span>Design and creation of new, high-scalability applications, extension and refactoring of existing applications in JVM based languages, primarily Java.</span>\r    <li><span>Engage in pair programming, refactoring, TDD and BDD. Continuous integration is a must.</span>\r    <li><span>As part of a self-directed, high-performance team, developer must be able to articulate design ideas for a system and collaborate with a team to reach a decision. </span>\r    <li><span>Need to be current with tools and techniques, and comfortable with agile methodologies.</span> </li>\r</ul>\r<p><strong><span><br />\rA candidate for this position will be looking to work with a team that:</span></strong></p>\r<ul>\r    <li><span>Is self-directed and shares collective ownership of design decisions</span>\r    <li><span>Uses the best tools for the job, be those open-source or other</span>\r    <li><span>Pairs by default</span>\r    <li><span>Strongly favors TDD and BDD</span>\r    <li><span>Writes, deploys and supports their own code (DevOps model)</span>\r    <li><span>Works in a MacBook environment with Apple pairing stations</span>\r    <li><span>Uses Git for source control</span>\r    <li><span>Uses Chef &amp; Vagrant for automated testing/deployment</span>\r    <li><span>Has the stability of working with a Fortune 50 company with an entrepreneurial spirit</span> </li>\r</ul>\r<p><strong><span></span></strong>&nbsp;</p>"
766459,766459,Java Developer,"<P><B><SPAN style=""TEXT-DECORATION: underline"">Senior Java Developer</SPAN></B><B> </B></P>\r<P style=""TEXT-ALIGN: justify""><SPAN>General Experience:  This position requires an experienced hands-on developer who works effectively as part of a team in a hybrid agile development environment. The candidate must be a delivery-focused person with solid web application development experience who can support principal/lead engineers and program managers in developing solutions and other work products through multiple phases of the engineering lifecycle.<BR>\r<BR>\r</P>\r<P style=""TEXT-ALIGN: justify""><SPAN><STRONG>Preferred Skills:</STRONG></SPAN></P>\r<UL>\r    <LI>Apache ServiceMix experience</LI>\r    <LI>NAT or firewall applications development experience</LI>\r    <LI>UML experience</LI>\r    <LI>C++ applications development experience </LI>\r    <LI>soapUI or similar experience</LI>\r    <LI>UNIX familiarity</LI>\r    <LI>Active DoD SCI clearance</LI>\r</UL>\r</SPAN>"
767652,767652,Java Developer,"<div>\r<p><span>Disys is looking for an experienced Oracle Developer with at least 5 years experience developing Oracle applications.<br />\r</span></p>\r<p><span>&bull; </span><span>Candidate must be able to analyze problems and solve them creatively, be self-motivated and able to work with minimal supervision.</span></p>\r<p><span>&bull;</span><span> </span><span>Must demonstrate effective interpersonal and communication skills.</span></p>\r<p><span>&bull;</span><span>&nbsp;</span><span>Must develop a strong knowledge of products, features and services and how our customers use them.</span></p>\r<p><span>&bull;</span><span>&nbsp;</span><span>Needs the ability to handle multiple projects simultaneously, prioritize and complete specified tasks on time.</span></p>\r<p><span>&bull;</span><span>&nbsp;</span><span>Needs the ability to effectively interact and contribute to the management of relationships with off-site vendors, including offshore development teams.</span></p>\r<p><span>&bull;</span><span>&nbsp;</span><span>Needs the ability to communicate status both orally and in written form effectively.</span></p>\r<p><span>&bull;</span><span>&nbsp;</span><span>The Sr. Developer will work with web and application developers and architects to define system architecture, including researching new technologies and proof of concept projects. Attend project meetings and provide input to validate system design and development.</span></p>\r<p><span>&bull;</span><span>&nbsp;</span><span>As a member of the project team, the Sr. Developer will analyze software requirements to determine feasibility of design within time and c ost constraints. Consult with hardware engineers and other engineering staff to evaluate interface between hardware, software and networks, and operation and performance requirements of overall system.</span></p>\r<p><span>&bull;</span><span>&nbsp;</span><span>Candidate must be able to successfully translate and interface specification into a program.</span></p>\r<p><span></span>&nbsp;</p>\r</div>"
767788,767788,Java Developer,"<p>We are looking for multiple Java Developers.&nbsp; <br />\r<br />\rOur client is looking to add to their team.&nbsp; Currently, they are 12 strong and looking to expand to 24-30 people by end of this year.<br />\r&nbsp;<br />\rWe are looking for&nbsp;Back end/Front end Java developers with ecommerce to work independently.&nbsp;&nbsp;Spring and Hibernate with&nbsp;AGILE experience would be a huge plus.&nbsp; Oracle is also a plus and&nbsp;Hybris is a huge plus.<br />\r&nbsp;<br />\rContract to hire is preferred with an&nbsp;end salary&nbsp;of $115-125k max of $130k<br />\r<br />\r<span style=""text-decoration: underline""><b><span>Responsibilities</span></b> </span></p>\r<p><span>Perform detailed analysis/design of functional and non-functional requirements and translate them to software solutions in the Grainger commerce environments. </span></p>\r<p>&nbsp;</p>\r<p><span> </span><span>Participate in story / task level estimation of work </span> </p>\r<p>&nbsp;</p>\r<p><span> </span><span>Participate in task level estimating of work assigned during the project planning stages. </span> </p>\r<p>&nbsp;</p>\r<p><span> </span><span>Develop functionality and unit tests in an iterative fast paced environment.</span> </p>\r<p>&nbsp;</p>\r<p><span> </span><span>Conduct and participate in code reviews that may span multiple projects. </span> </p>\r<p>&nbsp;</p>\r<p><span> </span><span>Work cross-functionally in evaluating new technology, both proprietary and open source, for use in the Grainger eCommerce environment.</span> </p>\r<p>&nbsp;</p>\r<p><span> </span><span>Provide application support and training to developers, testing (both automated and manual) and production support personnel. </span> </p>\r<p>&nbsp;</p>\r<p><span> </span><span>Support production deployments during go live. </span> </p>\r<p>&nbsp;</p>\r<p>&nbsp;</p>"
769692,769692,Java Developer,"<p>Java Developer (Contractor Position)</p>\r\n<p>Atlanta, GA </p>\r\n<p>1 year renewable contract</p>\r\n<p><br>We are seeking resumes for a Java developer with a broad range of<br>experience that empowers the candidate to contribute to a variety of project life cycle deliverables. </p>\r\n<p>Candidates must be a team player with a minimum of <u>3 years </u>IT experience.</p>\r\n<p><br>Candidates must have direct experience using the Java technologies.<br></p>\r\n<p>Experience Required:<br>1) Bachelor degree in computer science or engineering<br>2) 3 years of software development<br>3) Ability to meet tight deadlines and work under pressure<br>4) Ability to develop n-tier RIA applications<br>Skills Required:<br>1) Web 2.0 technologies<br>2) Core Java development<br>3) SQL with RDBMS<br>Skills Preferred:<br>1) Advanced JavaScript<br>2) GWT development<br>3) Hibernate or Spring<br>4) JEE development<br>5) Oracle Weblogic Server, Tomcat, JBoss AS<br>6) .NET with C# or VB experience is a plus<br>Primary responsibilities will include:<br>1) Design and implement the web-based transportation planning system.<br>2) Provide production support and enhancements for existing web applications.<br>.</p>\r\nRandstad Technologies is an EOE-M/F/V/D and is a wholly owned subsidiary of Randstad Holding nv, a $22.5 billion global provider of HR services and the second largest staffing organization in the world."
769717,769717,Java Developer,"<div>\r\n<p><b>Duties:</b></p>\r\n<p>Plans, designs, develops, codes and tests  applications for software enhancements and new products. Revises and refines systems as required. Participates in the devising of project timelines, implementation design specifications, system flow diagrams, This position will create enterprise-caliber Java systems with an eye towards internet security coding and standards. The position will work with a small development team, with the expectation of being able to carry out a task independently and with little supervision. The position is expected to interface extensively with QA and Product Management.</p>\r\n<p><b>Skills:</b></p>\r\n<p>The position requires a solid and experienced Java programmer having developed applications using the Struts2 framework, Hibernate and Spring framework.  Experience developing web services applications is desirable.</p></div>\r\nRandstad Technologies is an EOE-M/F/V/D and is a wholly owned subsidiary of Randstad Holding nv, a $22.5 billion global provider of HR services and the second largest staffing organization in the world."
769741,769741,Java Developer,"<div></div>\r\n<div>Fund Services & Messaging </div>\r\n<div>Work on ETF applications </div>\r\n<div></div>\r\n<div>We seek an energetic, knowledgeable, articulate software developer to participate in the development of mission critical Internet applications in the financial services industry.  The individual we seek must have a  demonstrated passion for leading edge software development in the J2EE / Java / Web 2.0 technology sphere.  The right candidate will a team player and will have 3-5 years experience developing web applications using some or all of these: J2EE, Spring, Hibernate, HTML, CSS, JavaScript , Json, Ajax, JQuery, Apache (POI to create the Excels) DB2 and Oracle  data bases, Webshpere and RAD, Linux and windows servers,  Autosys schedulers. Cognos a plus.</div>\r\n<div></div>\r\nRandstad Technologies is an EOE-M/F/V/D and is a wholly owned subsidiary of Randstad Holding nv, a $22.5 billion global provider of HR services and the second largest staffing organization in the world."
769773,769773,Java Developer,"<div>\r\n<p><strong>Contract position - Downtown Chicago</strong></p>\r\n<p><strong></strong></p>\r\n<p><strong></strong><span>Java Batch Developer with the following skills and experience:<br>• 5+ years development experience in OO and distributed environments<br>• 5+ years Java development <br>• 3+ years experience in Java Batch Programming (e.g. Spring, concurrency, multi-threading).<br>• 3+ years experience with SQL and Relational databases (e.g. Oracle). This includes having in depth experience of complex multi-table structures. Must be able to performance tune queries to run efficiently with high volumes of data. <br>• 3+ years with Linux/Unix.<br>• Experience with Spring Framework, a must.<br>• Experience with JUnit, a must.<br>• Experience with Intellij, GIT, EasyMock and Bamboo a plus.<br>• Knowledge of open source libraries such as Log4j, Maven, UC4 and Apache Commons, a plus.<br>• Ability to learn existing applications quickly and to be able to make modifications to them.<br>• Ability to work independently.</p></div>\r\nRandstad Technologies is an EOE-M/F/V/D and is a wholly owned subsidiary of Randstad Holding nv, a $22.5 billion global provider of HR services and the second largest staffing organization in the world."
769821,769821,Java Developer,"<div>We have a 6 month contract opportunity for a Java Developer in the greater Sacramento area. </div>\r\n<div><strong></strong></div>\r\n<div><strong>Required: </strong></div>\r\n<div>\r\n<p>The Standard Web Developer is a skilled developer working on a team under the guidance of a team lead.  Candidate will be responsible for helping design and building components of scalable, secure applications.  The Standard Web Services Developer is self-directed and able create tested and high-quality applications based on designs and specifications.  The  systems will be primarily JEE-based.  A Web Services Developer will be responsible for implementing the business requirements for the system.  The services will be exposed for use by the other systems via web services/ESB.</p>\r\n<p>REQUIRED SKILLS:</p>\r\n<ul><li>Assist in design, and implement and test business services for consumption by other applications.  Document design ideas where necessary. \r\n<li><a>Lead or participate in system interface design in co-ordination with the systems analyst and development lead, where necessary.</a> \r\n<li>Be able to read and comprehend business and functional requirements documents. \r\n<li>Develop unit test for developed applications. \r\n<li>Ensure cleanliness and optimization of Java code. \r\n<li>Minimum two years experience in software development of complex systems. \r\n<li>Minimum three years experience with JEE including JAX-WS, JAXB, Hibernate and Spring. \r\n<li>Familiar with the Web Service specifications, including WS-Security. \r\n<li>Experience with WebLogic, Oracle and SQL. \r\n<li>Familiar with XML/XSL, Maven, Subversion and Junit. \r\n<li>Experience applying Design Patterns. \r\n<li>Healthcare application development experience is a plus. </li></ul>\r\n<p style=""text-align: justify"">Other Responsibilities include:</p>\r\n<ul><li>Ability to provide accurate work estimates and deliver projects on schedule. \r\n<li>Ability to work independently and proactively in a fast-paced, dynamic environment. \r\n<li>Excellent verbal and written communication skills. \r\n<li>Willingness to mentor, and have strong analytical and technical documentation skills. \r\n<li>Knowledge of UML. </li></ul></div>\r\nRandstad Technologies is an EOE-M/F/V/D and is a wholly owned subsidiary of Randstad Holding nv, a $22.5 billion global provider of HR services and the second largest staffing organization in the world."
770278,770278,Java Developer,"<strong>Relocation Approved: </strong>   No\r\n \r\n<strong>Education Required: </strong>  \r\n \r\n<strong>Function: </strong>   Operations and Technology\r\n \r\n\r\nThe UBC-Envision Group is a unique and growing medical and scientific communications and software product company. In providing our communications services, we collaborate with pharma/biotech companies and clinical investigators to focus on publication planning and content development in diverse therapeutic areas.<br/><br/>You will work in an exciting, rewarding, and team-based environment. We offer medical, dental, vision, life insurance and short- and long-term disability. Our 401(k) plan has generous company contributions and immediate vesting. Time off includes 20 paid time off days per year. Dress is casual.<br/><br/>www.ubc-envisiongroup.com<br/><br/>As JAVA Developer in our Glastonbury, CT office you will support the design, development, and maintenance of several commercial software products implemented across a range of production environments. The ideal candidate will be results-driven and able to diagnose problems and develop solutions in a fast-paced dynamic environment using agile and traditional development methodologies<br/><br/>ENV"
770866,770866,Java Developer,"<br />\r<p> Our software engineers are a collaborative group who value team work, creativity, and potential. Software Engineers and Devolopers work closely with other members of the development team, as well as Quality Assurance Engineers and Business Analysts, to ensure products meet expectations and maintain the Company's reputation for delivering high-quality software. New members of the team are given training in a number of different programming technologies and languages including Java, Google Web Toolkit, CSS, and Spring Web MVC.</p>\r<p></p>\r<p> The Java Developer will contribute to the development of MicroEdge's AngelPoints software. The developer will have the opportunity to work on the full software stack – from the browser down through the database. In doing so, the developer will have an opportunity to learn or improve upon design/architecture skills and gain a full understanding and appreciation for some of the best open-source frameworks.</p>\r<p></p>\r<p> <strong>Key Areas of Responsibility: </strong></p>\r<p></p>\r<p> -       Assisting with a product's development to ensure deadlines and standards are met.</p>\r<p> -       Working closely with other teams within the organization.</p>\r<p> -       Communicating development needs clearly and accurately to upper-level management.</p>\r<p> -       Prioritizing effectively to ensure the development of web applications from conceptual stages to <br />\r        end stages.</p>\r<p> -       Using high-level troubleshooting and debugging skills to eliminate problems in current <br />\r        application code.</p>\r<p> -       Maintaining up-to-date knowledge of additions to the technology field.<br />\r<br />\r</p>"
772327,772327,Java Developer,"<strong>Java Developer<br></strong></p><div><ul>  <li>The   successful developer will work within the development team delivering   functionality to fixed deadlines using Spring, Hibernate, Struts2, Maven, SQL,   XML, Tag Libraries and JSPs   <li>Work   closely with the Development team and play a leading role to implement   technical solutions meeting business requirements   <li>Code   with future proofing and re-usability of code in mind and to be aware of the   effects of certain coding practices   <li>Advise   technical lead and Application Development Director to aid planning of   resources and timescales in relation to project deliverables   <li>Monitor   work against the production schedule and produce progress updates, reporting   issues or technical difficulties to senior colleagues on a regular basis   <li>Apply   relevant design, coding and documentation standards as required     <li>Ensure   appropriate quality standards are applied to all design and development work   <li>Learn   new and keep abreast of existing technologies and apply to a variety of   projects as required </li></ul></div><p>MINIMUM REQUIREMENTS:<br></p><ul>  <li>  <div>MS Degree in relevant discipline (CS, EE, Math).  </div>  <li>  <div>5+ years of relevant work experience</div>  <li>  <div>Java, Java Applets, Web Programming Skills, Teamwork, Verbal   Communication, Web User Interface Design, Software Requirements, Software   Development Process, Object-Oriented Design (OOD), Multimedia Content   Development, and Software Debugging</div>  <li>  <div>Extensive experience designing and implementing Web   Services</div>  <li>  <div>Development experience with the State of Georgia Parole and   Correctional IT systems a plus</div></li></ul><p></p>"
772512,772512,Java Developer,"<b>Job Classification: </b> Direct Hire \r\n\r\nOur Client is an Austin-based GPS tracking services company looking for an experienced Java Developer to join a small but growing development team. This is a permanent/full time position which includes responsibilities in all phases of the design, development, deployment and maintenance of our suite of Internet-based applications.\n\nSkills, experiences, and interests we find helpful: \n- Java \n- Web application development\n- Google Web Toolkit\n- Spring\n- Object-oriented design and programming\n- Asynchronous Architectures\n- Excellent communication skills\n- Strong problem solving skills \n- Ability to work independently\n- Google Maps API\n- GPS systems\n- Cellular technology\n- Mobile application development\n- Linux (Red Hat, CentOS, Ubuntu)\n\nReports to Software Development Director.\n\n\n\t\t\t\t\t\t\r\r\r\n\t\t\t\t\t\tJoin TEKsystems<sup>®</sup> and get your career on the fast track. As the leading technology staffing and services firm, we are passionate about deploying high-caliber IT and communications expertise. To satisfy our constant need for expertise, we actively seek talented Technical Professionals with all levels of information technology and communications skills. TEKsystems knows that every professional has different needs, so we'll work together to determine a suitable benefits package. We offer options to our Technical Professionals that could include: a health plan, 401k, provisions for vacation and holiday pay, and technical and professional training. With a foundation as the nation's largest IT staffing firm, we've become a billion-dollar services company by blending superior client service with an unrivaled ability to source and manage talent to precise specifications, resulting in successful technology executions. Allegis Group and its subsidiaries are equal opportunity employers. M/F/D/V"
772533,772533,Java Developer,"<b>Job Classification: </b> Contract \r\n\r\nWe are looking for a Java Developer for a 12 month long contract position in Birmingham, AL.  This candidate needs to have 3-5 years of Java development experience, J2EE experience, Spring, and Hibernate experience.\n\t\t\t\t\t\t\r\r\r\n\t\t\t\t\t\tJoin TEKsystems<sup>®</sup> and get your career on the fast track. As the leading technology staffing and services firm, we are passionate about deploying high-caliber IT and communications expertise. To satisfy our constant need for expertise, we actively seek talented Technical Professionals with all levels of information technology and communications skills. TEKsystems knows that every professional has different needs, so we'll work together to determine a suitable benefits package. We offer options to our Technical Professionals that could include: a health plan, 401k, provisions for vacation and holiday pay, and technical and professional training. With a foundation as the nation's largest IT staffing firm, we've become a billion-dollar services company by blending superior client service with an unrivaled ability to source and manage talent to precise specifications, resulting in successful technology executions. Allegis Group and its subsidiaries are equal opportunity employers. M/F/D/V"
772600,772600,Java Developer,"<B>Job Classification: </B> Contract \r\n\r\nWe are looking for a Java developer to help build middle tier trade application for a large bank in Stamford, CT.  This position will be contract-to-hire and is likely to go long term.  \n\nThis person must have at least 4-5 years experience working with Server Side Java.  Must have great communication - both verbal and written skills.  Financial experience is a must and knowledge of JAVA frameworks are required.  This is an excellent opportunity for a skilled JAVA developer.  If the financial space is not a good fit, I have at least 4 other Java / J2EE based opportunities I can tell you about in CT.  Give me a call to discuss! \n\nIf you or anyone you know is a good fit for this position please reach out to me.  Thanks!  203.923.0819\n\t\t\t\t\t\t\r\r\r\n\t\t\t\t\t\tJoin TEKsystems<sup>®</sup> and get your career on the fast track. As the leading technology staffing and services firm, we are passionate about deploying high-caliber IT and communications expertise. To satisfy our constant need for expertise, we actively seek talented Technical Professionals with all levels of information technology and communications skills. TEKsystems knows that every professional has different needs, so we'll work together to determine a suitable benefits package. We offer options to our Technical Professionals that could include: a health plan, 401k, provisions for vacation and holiday pay, and technical and professional training. With a foundation as the nation's largest IT staffing firm, we've become a billion-dollar services company by blending superior client service with an unrivaled ability to source and manage talent to precise specifications, resulting in successful technology executions. Allegis Group and its subsidiaries are equal opportunity employers. M/F/D/V"
772756,772756,Java Developer,"<B>Job Classification: </B> Contract \r\n\r\nJoin the TEKsystems winning team! We have 91 offices throughout the US and Canada. We offer a full benefits package for contractors and 401k after one month of employment.  \n\nTitle:  Sr. Java Developer\n\nWork Location:  San Francisco, (Bart, Ferry, Cal Train, Muni and AC Transit Accessible)\n\nRate: 60/65 an hour\n\nType:  Contract, 6 months with right to extend, no tenure rule\n\nIndustry:  Retail, Fortune 100\n\nTarget Start Date:  ASAP\n\nTitle:\t\tSr. Java Developer --Must have experience working with JMS and ActiveMQ.\n\nOverview:\n \nA Software Developer is a senior J2EE developer who designs, implements and supports the integrated development for all Web-based application projects. Their primary areas of focus are server-side development as well as the integration between various applications within a given suite. Senior Java Developers are also expected to provide support for the production systems (3rd tier) as well some internal end user assistance when needed. They work closely with Technical Leads, Architects, other Software Engineers, and Quality Engineers in a highly collaborative environment.\n \n Key Accountabilities:\n-\tDesign, implement and unit test server-side J2EE/Java code.\n-\tParticipate in the full SDLC (RUP/Agile), including meetings, iterative development, estimations and design sessions.\n-\tWork with Operations and IT teams to help support production environments.\n-\tWork with business analysts to resolve complex end user ticket issues.\n-\tDeliver project assignments on time, within budget and with high quality.\n-\tWorks with the Technical Lead to write and review technical specifications as required, meeting the objectives of functional specifications. Specifically, identify specific interfaces, methods, parameters, procedures or functions as required.\n-\tCollaborate with Architects and other Software Engineering resources in designing and implementing integrated, enterprise solutions.\n \nSkills Summary:\n-\tBachelor's degree in Computer Science/Engineering or equivalent work experience.\n-\tMinimum of 4 years full life cycle development J2EE project and development experience. Experience in a consulting environment is preferred.\n-\t3-5 years of systems integration experience within a Java environment required.\n-\tExperience with SOA, SOAP, XML, messaging, and file sharing and storing software and techniques is highly preferred.\n-\tExperience with UML diagramming.\n-\tAbility to clearly write technical specifications.\n-\tAble to effectively communicate across teams and roles.\n-\tDemonstrable ability to deliver projects on time, with high quality, and within budget.\n-\tAbility to participate in full life cycle engagements in parallel.\n-\tAbility to deliver full life cycle engagements.\n-\tAbility and desire to thrive in a proactive, high-pressure, client-services, environment.\n\nShift:\nM-F 9-6 or 8-5\n\nInterview:\nPhone and one face to face interview.\nEven if this job isn’t the perfect fit for you, please contact Dante Gentile at 415 343-6041, or email your resumes to dgentileATteksystems.com  We have a wide range of opportunities available and can be a valuable resource for you in the local market. \n\nDante GentileTECHNICAL RECRUITER\n201 THIRD ST, SAN FRANCISCO, CA 94103\nT 415.343.6041   M 707.696.0988\nF 415.343.6088  \nRanked # 1 IT Staffing Company nine years in a row by IT Services Business Report\n \n\n\n\t\t\t\t\t\t\r\r\r\n\t\t\t\t\t\tJoin TEKsystems<sup>®</sup> and get your career on the fast track. As the leading technology staffing and services firm, we are passionate about deploying high-caliber IT and communications expertise. To satisfy our constant need for expertise, we actively seek talented Technical Professionals with all levels of information technology and communications skills. TEKsystems knows that every professional has different needs, so we'll work together to determine a suitable benefits package. We offer options to our Technical Professionals that could include: a health plan, 401k, provisions for vacation and holiday pay, and technical and professional training. With a foundation as the nation's largest IT staffing firm, we've become a billion-dollar services company by blending superior client service with an unrivaled ability to source and manage talent to precise specifications, resulting in successful technology executions. Allegis Group and its subsidiaries are equal opportunity employers. M/F/D/V"
